,year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target,O3_lag1,O3_lag2,NO2_lag1,NO2_lag2,Spike
20465,2020.0,1.0,26.0,22.0,15.42,42.33,25.42,9.38,-0.66,-1.52,1.3,0.7943949609652238,1.6021887159533075,0.8251493094438223,15.62,48.12,7.38,2.73,50.4,29.0,0
147823,2023.0,10.0,17.0,7.0,23.26,64.61,25.86,11.24,-1.39,-1.34,-0.85,0.32,0.85,0.38,23.42,6.2,17.05,40.23,9.57,32.7,0
95141,2022.0,4.0,29.0,20.0,48.88,78.73,34.66,8.37,1.57,-1.28,-0.41,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.4,66.22,3.4,1.8,38.05,34.1,0
162521,2024.0,3.0,11.0,12.0,69.49,42.01,14.09,7.79,-3.88,1.65,-1.53,0.7943949609652238,1.6021887159533075,0.8251493094438223,19.2,18.42,119.2,90.47,18.12,10.6,0
101248,2022.0,6.0,27.0,12.0,123.5,6.0,23.81,8.84,3.52,-1.22,1.73,0.7943949609652238,1.6021887159533075,0.8251493094438223,27.53,7.88,50.75,82.67,10.72,35.27,0
14474,2019.0,11.0,30.0,10.0,8.17,105.53,30.5,19.55,0.83,0.2,3.08,0.7943949609652238,1.6021887159533075,0.8251493094438223,10.95,30.12,90.73,32.43,14.12,7.38,0
72663,2021.0,9.0,8.0,22.0,108.22,9.38,21.97,6.49,0.97,-0.37,-0.73,0.7943949609652238,1.6021887159533075,0.8251493094438223,13.22,14.23,7.88,3.25,7.22,36.88,0
91459,2022.0,3.0,19.0,19.0,51.97,77.83,27.99,8.07,2.37,-1.59,0.7,0.7943949609652238,1.6021887159533075,0.8251493094438223,34.83,72.43,8.07,23.6,75.45,51.75,0
65169,2021.0,6.0,23.0,1.0,164.15,5.42,19.61,10.0,0.32,-1.08,-0.9,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.65,21.88,0.62,11.12,20.6,101.72,0
27664,2020.0,4.0,13.0,12.0,55.8,21.4,31.57,19.84,0.63,0.17,0.87,0.7943949609652238,1.6021887159533075,0.8251493094438223,54.6,9.15,46.4,97.82,4.53,11.32,0
134255,2023.0,5.0,19.0,3.0,20.47,57.0,27.23,22.11,-1.75,0.19,-1.03,0.7943949609652238,1.6021887159533075,0.8251493094438223,41.15,15.8,21.8,32.67,16.25,56.0,0
98021,2022.0,5.0,28.0,7.0,120.76,15.55,29.41,13.91,1.5,-1.96,-1.99,0.47,2.2,0.21,27.1,5.22,61.4,64.92,11.85,9.48,0
102327,2022.0,7.0,5.0,12.0,84.01,20.3,26.07,20.55,1.34,-0.78,-2.63,0.7943949609652238,1.6021887159533075,0.8251493094438223,22.08,5.1,37.38,32.62,9.53,38.83,0
3346,2019.0,8.0,10.0,11.0,26.73,82.52,14.08,9.53,0.89,-1.79,1.34,0.7943949609652238,1.6021887159533075,0.8251493094438223,57.4,8.53,18.05,28.27,13.08,33.48,0
91252,2022.0,3.0,17.0,1.0,87.07,24.86,34.28,6.81,1.1,-1.14,-0.22,0.7943949609652238,1.6021887159533075,0.8251493094438223,1.7,33.68,20.48,8.8,25.65,62.38,0
76579,2021.0,10.0,15.0,23.0,192.64,18.42,35.56,15.53,-1.47,1.05,0.48,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.48,51.4,6.9,12.62,68.35,47.05,0
332,2019.0,7.0,13.0,17.0,3.18,62.61,22.11,19.11,-0.13,-1.49,0.62,0.7943949609652238,1.6021887159533075,0.8251493094438223,9.22,53.73,33.85,18.23,22.9,12.32,0
19037,2020.0,1.0,9.0,21.0,22.65,37.74,12.29,21.91,-0.47,0.02,0.76,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.5,48.23,7.6,5.1,30.4,36.3,0
9334,2019.0,10.0,9.0,18.0,47.46,19.96,9.93,20.58,-1.56,-1.58,0.02,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.12,74.83,16.12,3.77,69.1,36.23,0
120438,2022.0,12.0,28.0,17.0,12.9,174.2,25.33,12.91,3.86,0.46,2.15,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.72,96.85,7.08,2.0,68.6,48.92,0
67246,2021.0,7.0,10.0,23.0,141.08,18.53,29.79,22.24,0.9,-2.23,-2.82,0.7943949609652238,1.6021887159533075,0.8251493094438223,18.65,19.6,12.4,34.38,7.0,13.18,0
100181,2022.0,6.0,20.0,0.0,80.07,69.13,26.53,7.25,-0.76,-1.67,0.29,0.7943949609652238,1.6021887159533075,0.8251493094438223,7.33,9.47,3.2,5.65,16.95,13.58,0
45344,2020.0,11.0,11.0,18.0,159.99,3.8,40.5,9.94,2.89,-1.51,0.32,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.28,87.45,1.05,9.45,61.08,64.03,0
123764,2023.0,2.0,5.0,19.0,50.35,45.96,15.19,8.29,1.25,-0.97,1.77,0.7943949609652238,1.6021887159533075,0.8251493094438223,1.38,39.98,2.62,3.8,31.32,85.05,0
125324,2023.0,2.0,26.0,2.0,49.55,80.31,26.83,22.14,1.93,-1.92,1.22,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.17,33.77,3.25,4.88,35.2,35.0,0
142506,2023.0,8.0,30.0,2.0,24.83,65.06,32.48,15.8,-1.64,1.22,2.08,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.2,9.8,5.75,9.38,10.62,13.5,0
133616,2023.0,5.0,9.0,18.0,0.09,156.17,9.06,12.19,-0.72,-1.99,1.3,0.7943949609652238,1.6021887159533075,0.8251493094438223,37.02,21.98,16.9,7.0,19.77,119.78,0
107374,2022.0,8.0,19.0,6.0,27.4,53.22,25.91,20.74,-4.16,-0.56,2.09,0.7943949609652238,1.6021887159533075,0.8251493094438223,11.12,4.55,25.0,51.73,6.05,10.27,0
94495,2022.0,4.0,22.0,18.0,73.2,136.04,15.52,8.91,-2.39,0.43,0.21,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.22,45.08,2.85,3.1,108.97,80.22,0
116912,2022.0,11.0,27.0,14.0,8.45,101.78,24.6,20.48,1.4,-1.47,2.22,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.3,91.12,1.6,4.38,67.92,66.08,0
60993,2021.0,5.0,7.0,8.0,138.45,5.31,23.91,5.99,2.25,-1.26,-1.45,0.72,2.25,0.32,74.75,7.9,134.28,102.07,20.02,9.85,0
45636,2020.0,11.0,13.0,22.0,170.32,18.59,28.46,13.7,4.49,-1.87,-3.38,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.87,81.65,23.7,2.52,46.9,44.6,0
58923,2021.0,4.0,22.0,0.0,192.31,12.7,24.17,9.55,2.13,-1.09,-3.29,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.92,20.25,16.65,2.3,28.45,34.75,0
2999,2019.0,8.0,5.0,14.0,4.82,135.69,13.93,6.13,0.09,-1.99,1.65,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.92,44.1,6.8,24.97,33.78,77.2,0
78178,2021.0,10.0,30.0,18.0,143.71,5.57,37.15,6.43,3.53,-2.4,-1.52,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.85,33.15,1.4,6.25,47.35,83.3,0
7911,2019.0,9.0,30.0,9.0,18.66,55.88,27.95,6.67,5.63,0.15,4.76,0.7943949609652238,1.6021887159533075,0.8251493094438223,42.8,11.7,6.4,70.83,30.25,19.23,0
139691,2023.0,7.0,28.0,20.0,1.53,82.07,25.04,6.52,-0.09,0.14,0.45,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.3,15.35,5.9,3.35,24.35,17.6,0
126864,2023.0,3.0,8.0,4.0,2.42,112.72,13.3,9.04,1.82,-1.07,3.93,0.7943949609652238,1.6021887159533075,0.8251493094438223,40.75,66.72,12.43,4.4,13.85,24.75,0
167238,2024.0,4.0,28.0,5.0,6.17,80.14,21.49,7.6,2.05,-1.24,3.27,0.7943949609652238,1.6021887159533075,0.8251493094438223,63.98,82.45,101.52,17.85,16.3,19.95,0
82240,2021.0,12.0,8.0,12.0,129.53,4.15,18.33,9.43,-0.42,0.16,-1.56,0.7943949609652238,1.6021887159533075,0.8251493094438223,25.53,28.6,4.6,32.72,52.15,92.73,0
140910,2023.0,8.0,11.0,13.0,14.81,87.27,18.3,9.18,-2.24,-0.3,2.25,0.7943949609652238,1.6021887159533075,0.8251493094438223,24.57,31.35,31.7,6.38,4.12,7.95,0
109966,2022.0,9.0,6.0,23.0,25.02,155.25,17.75,8.84,1.83,-1.56,1.19,0.7943949609652238,1.6021887159533075,0.8251493094438223,9.62,9.3,35.7,2.4,20.48,23.38,0
155610,2024.0,1.0,3.0,16.0,16.47,55.11,24.05,19.73,1.49,0.85,1.54,0.7943949609652238,1.6021887159533075,0.8251493094438223,18.48,75.03,1.85,15.38,17.98,75.78,0
76014,2021.0,10.0,12.0,9.0,128.16,11.33,35.68,15.73,-3.8,-0.03,-1.98,0.85,1.0,0.85,99.7,34.88,64.4,113.47,13.05,9.05,0
86584,2022.0,1.0,27.0,5.0,43.91,87.11,36.58,7.03,0.97,-1.41,1.85,0.7943949609652238,1.6021887159533075,0.8251493094438223,18.3,44.28,17.92,15.67,14.25,25.6,0
30998,2020.0,5.0,23.0,2.0,47.37,39.13,13.38,17.01,-2.07,1.89,1.33,0.7943949609652238,1.6021887159533075,0.8251493094438223,24.2,95.22,31.0,23.67,40.23,38.0,0
112385,2022.0,10.0,9.0,13.0,40.32,41.6,14.62,20.39,1.24,0.22,1.97,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.57,29.3,28.73,9.0,14.55,3.45,0
127144,2023.0,3.0,13.0,5.0,12.44,110.64,18.31,6.56,-0.53,-0.08,0.64,0.7943949609652238,1.6021887159533075,0.8251493094438223,13.28,33.1,35.38,27.35,15.48,46.5,0
63152,2021.0,5.0,30.0,10.0,214.66,20.93,35.28,20.81,0.96,-2.44,-1.81,0.7943949609652238,1.6021887159533075,0.8251493094438223,84.58,11.98,15.07,129.1,3.32,10.9,0
55443,2021.0,3.0,22.0,8.0,131.33,5.65,22.9,8.07,1.64,-2.15,-1.78,0.7943949609652238,1.6021887159533075,0.8251493094438223,49.07,4.2,48.67,75.6,21.47,26.8,0
108166,2022.0,8.0,25.0,18.0,3.49,140.93,16.89,22.39,-3.29,0.76,1.19,0.7943949609652238,1.6021887159533075,0.8251493094438223,53.67,38.88,7.0,23.38,20.48,26.57,0
81894,2021.0,12.0,6.0,5.0,173.04,15.35,23.51,8.91,2.59,-1.25,-2.27,0.7943949609652238,1.6021887159533075,0.8251493094438223,7.08,103.15,11.58,6.8,24.07,74.18,0
80346,2021.0,11.0,21.0,23.0,133.97,3.83,17.37,21.33,3.88,-1.24,-4.51,0.7943949609652238,1.6021887159533075,0.8251493094438223,16.02,56.38,38.55,18.9,32.12,40.83,0
128966,2023.0,3.0,30.0,2.0,36.88,108.91,31.26,8.86,2.83,-0.91,2.72,0.7943949609652238,1.6021887159533075,0.8251493094438223,13.4,76.77,5.62,3.9,29.13,35.12,0
75127,2021.0,10.0,3.0,1.0,156.16,12.92,29.38,15.71,-4.65,2.13,-1.14,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.25,29.0,34.28,14.85,28.17,20.4,0
42369,2020.0,10.0,3.0,1.0,117.69,32.15,28.3,10.93,-4.76,1.62,0.55,0.7943949609652238,1.6021887159533075,0.8251493094438223,13.38,41.45,4.23,9.48,26.55,42.4,0
136604,2023.0,6.0,12.0,23.0,20.67,69.62,23.82,6.7,-1.43,-0.58,2.87,0.7943949609652238,1.6021887159533075,0.8251493094438223,0.55,31.58,2.07,3.08,16.98,55.33,0
166778,2024.0,4.0,21.0,3.0,50.96,26.0,18.16,4.79,2.76,-1.6,-0.38,0.7943949609652238,1.6021887159533075,0.8251493094438223,13.8,31.45,49.67,23.02,24.6,28.82,0
6417,2019.0,9.0,10.0,11.0,64.2,9.56,16.25,6.64,-2.37,1.27,1.09,0.7943949609652238,1.6021887159533075,0.8251493094438223,98.5,13.93,116.2,58.62,21.53,6.47,0
90096,2022.0,3.0,3.0,19.0,58.59,114.57,32.94,9.5,1.31,-1.47,-0.07,0.7943949609652238,1.6021887159533075,0.8251493094438223,19.65,62.32,15.85,28.57,28.27,48.08,0
152121,2023.0,11.0,27.0,21.0,16.79,59.87,19.34,12.18,1.13,-1.79,0.96,0.7943949609652238,1.6021887159533075,0.8251493094438223,1.1,24.7,3.2,50.35,42.9,29.0,0
20633,2020.0,1.0,28.0,6.0,54.93,13.63,29.87,6.79,1.39,-1.27,1.35,0.7943949609652238,1.6021887159533075,0.8251493094438223,24.03,37.48,9.43,7.53,44.88,23.48,0
103024,2022.0,7.0,11.0,2.0,96.67,28.97,17.28,21.73,-1.57,2.19,-0.19,0.7943949609652238,1.6021887159533075,0.8251493094438223,14.0,41.15,24.05,45.48,17.6,36.17,0
6224,2019.0,9.0,8.0,20.0,36.4,77.48,12.81,8.21,1.99,-2.45,1.23,0.7943949609652238,1.6021887159533075,0.8251493094438223,26.6,24.02,12.5,15.2,13.1,30.58,0
31474,2020.0,5.0,26.0,21.0,51.08,37.65,23.47,20.99,-2.57,0.73,-0.0,0.7943949609652238,1.6021887159533075,0.8251493094438223,64.45,26.9,46.43,57.2,31.2,37.8,0
129737,2023.0,4.0,5.0,22.0,4.01,65.49,21.36,20.18,-1.45,0.57,-0.3,0.7943949609652238,1.6021887159533075,0.8251493094438223,23.77,21.9,10.62,18.48,7.88,4.1,0
142462,2023.0,8.0,29.0,20.0,32.03,36.77,32.86,16.66,-0.48,1.37,-1.27,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.6,23.23,7.43,3.0,16.6,45.88,0
132725,2023.0,4.0,30.0,21.0,35.45,72.03,30.95,6.29,0.41,-2.0,2.55,0.7943949609652238,1.6021887159533075,0.8251493094438223,13.1,16.9,14.23,34.77,11.82,14.1,0
129460,2023.0,4.0,3.0,0.0,42.5,70.15,27.9,21.78,-2.33,2.2,2.48,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.33,22.6,14.8,1.95,20.83,39.4,0
13990,2019.0,11.0,25.0,9.0,4.43,87.45,9.24,19.18,0.12,-2.03,1.82,0.7943949609652238,1.6021887159533075,0.8251493094438223,90.28,21.7,98.4,35.8,33.77,10.65,0
44043,2020.0,10.0,22.0,0.0,144.36,3.61,16.18,7.12,2.57,-2.09,-1.32,0.7943949609652238,1.6021887159533075,0.8251493094438223,50.1,44.5,2.55,11.3,87.55,61.28,0
89510,2022.0,2.0,24.0,15.0,133.93,37.63,25.62,20.49,-0.51,0.56,0.48,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.98,86.52,7.55,0.93,40.65,62.12,0
53015,2021.0,2.0,10.0,19.0,145.5,20.93,33.2,6.4,4.46,-1.41,-2.16,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.8,62.83,27.75,8.82,41.55,90.05,0
134142,2023.0,5.0,18.0,11.0,46.28,83.06,26.76,21.03,0.68,-0.09,-0.85,0.7943949609652238,1.6021887159533075,0.8251493094438223,58.98,10.8,92.65,87.0,29.62,10.45,0
74540,2021.0,9.0,28.0,3.0,206.63,4.84,41.34,11.87,3.52,-0.35,-2.54,0.7943949609652238,1.6021887159533075,0.8251493094438223,14.08,15.88,23.05,8.78,44.57,35.93,0
171041,2024.0,6.0,15.0,16.0,38.39,33.85,25.13,8.22,-0.55,0.09,-1.28,0.7943949609652238,1.6021887159533075,0.8251493094438223,66.33,30.0,6.05,62.07,106.45,31.43,0
68592,2021.0,7.0,25.0,13.0,119.44,57.98,22.97,7.76,0.26,0.08,-1.4,0.7943949609652238,1.6021887159533075,0.8251493094438223,57.35,22.18,10.03,15.17,8.72,13.02,0
162907,2024.0,3.0,13.0,23.0,37.94,42.79,27.26,6.92,2.7,-1.03,-1.04,0.7943949609652238,1.6021887159533075,0.8251493094438223,21.12,45.17,11.83,5.22,284.7,57.97,0
97338,2022.0,5.0,20.0,16.0,175.07,14.41,30.15,19.83,-0.99,0.81,-1.62,0.7943949609652238,1.6021887159533075,0.8251493094438223,33.33,15.12,22.95,33.67,14.78,40.52,0
77730,2021.0,10.0,27.0,19.0,171.12,51.18,34.62,6.17,3.37,-2.8,-2.55,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.92,86.53,11.43,6.17,59.42,29.27,0
46791,2020.0,11.0,26.0,7.0,88.64,40.48,34.76,20.47,1.95,-1.34,0.15,0.7943949609652238,1.6021887159533075,0.8251493094438223,65.3,21.73,32.77,72.97,8.58,40.9,0
14430,2019.0,11.0,30.0,1.0,30.36,28.23,30.4,16.81,0.96,-1.49,1.96,0.7943949609652238,1.6021887159533075,0.8251493094438223,10.57,26.92,7.75,12.32,31.6,22.1,0
170245,2024.0,6.0,6.0,2.0,36.31,42.55,14.81,6.68,1.17,-1.67,-0.3,0.7943949609652238,1.6021887159533075,0.8251493094438223,23.08,52.33,20.2,46.12,49.7,32.0,0
16492,2019.0,12.0,18.0,0.0,14.16,81.85,27.12,4.48,-1.11,-0.86,0.64,0.7943949609652238,1.6021887159533075,0.8251493094438223,41.78,14.22,18.12,51.88,4.67,15.98,0
166951,2024.0,4.0,23.0,5.0,56.93,34.61,6.63,6.96,-0.44,-0.05,-0.65,0.7943949609652238,1.6021887159533075,0.8251493094438223,101.78,39.82,77.47,113.97,59.7,26.95,0
151919,2023.0,11.0,26.0,11.0,10.22,45.93,14.94,18.06,-2.67,-0.05,-1.38,0.7943949609652238,1.6021887159533075,0.8251493094438223,60.1,27.85,4.0,41.45,42.77,47.4,0
115405,2022.0,11.0,9.0,17.0,87.14,37.5,18.3,7.53,-0.2,0.89,4.29,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.6,98.58,8.35,4.65,90.47,75.8,0
39005,2020.0,8.0,25.0,4.0,81.13,22.9,18.77,20.32,-0.7,0.13,1.17,0.7943949609652238,1.6021887159533075,0.8251493094438223,12.53,20.65,29.25,2.1,19.0,15.15,0
58239,2021.0,4.0,15.0,9.0,159.51,8.85,36.74,21.27,0.31,0.09,-1.66,0.7943949609652238,1.6021887159533075,0.8251493094438223,91.35,37.17,114.17,137.7,9.62,24.53,0
133671,2023.0,5.0,10.0,2.0,40.84,88.04,9.11,13.87,-0.89,-0.27,-0.03,0.7943949609652238,1.6021887159533075,0.8251493094438223,14.22,23.32,9.12,14.07,83.92,20.4,0
110792,2022.0,9.0,19.0,17.0,61.94,46.34,23.06,9.35,-0.24,-1.99,0.83,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.62,33.52,3.7,114.2,33.1,65.15,0
157912,2024.0,1.0,24.0,10.0,44.14,44.76,12.67,6.51,2.58,-2.07,0.46,0.7943949609652238,1.6021887159533075,0.8251493094438223,11.25,79.17,55.0,60.55,58.83,90.38,0
22083,2020.0,2.0,10.0,16.0,45.38,19.37,20.57,9.78,3.04,-0.02,1.12,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.93,66.67,3.3,1.0,113.28,159.9,0
111123,2022.0,9.0,23.0,5.0,43.95,66.43,13.82,7.07,-2.36,-1.51,1.84,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.12,12.2,7.53,44.55,22.73,59.48,0
11262,2019.0,10.0,30.0,18.0,2.45,65.4,27.89,7.14,1.78,-0.51,5.8,0.7943949609652238,1.6021887159533075,0.8251493094438223,13.38,56.92,4.0,10.1,76.38,84.57,0
12261,2019.0,11.0,7.0,11.0,48.51,15.45,7.64,7.12,-3.67,0.54,2.28,0.7943949609652238,1.6021887159533075,0.8251493094438223,31.7,17.77,21.32,55.25,82.57,30.62,0
63123,2021.0,5.0,30.0,1.0,128.54,16.3,29.46,20.64,2.13,-3.11,-2.07,0.7943949609652238,1.6021887159533075,0.8251493094438223,67.1,18.48,44.28,10.22,25.93,4.07,0
106703,2022.0,8.0,12.0,9.0,205.33,6.59,25.88,7.41,2.69,-1.67,0.05,0.7943949609652238,1.6021887159533075,0.8251493094438223,12.78,8.38,27.27,43.1,16.7,11.77,0
95826,2022.0,5.0,6.0,16.0,149.62,29.28,23.74,12.55,3.5,-1.22,-2.35,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.65,46.33,2.88,8.0,92.68,79.53,0
135690,2023.0,6.0,3.0,4.0,41.33,66.39,28.7,7.15,1.16,-1.68,-0.31,0.7943949609652238,1.6021887159533075,0.8251493094438223,21.3,9.1,15.8,49.98,9.78,17.15,0
167585,2024.0,5.0,6.0,3.0,73.98,10.95,14.13,6.73,2.58,-0.79,0.19,0.7943949609652238,1.6021887159533075,0.8251493094438223,82.47,47.9,39.4,49.3,55.9,88.72,0
132730,2023.0,4.0,30.0,22.0,23.67,82.92,30.57,5.89,0.69,-1.85,2.66,0.7943949609652238,1.6021887159533075,0.8251493094438223,32.48,11.85,19.6,6.13,12.4,13.4,0
82356,2021.0,12.0,9.0,5.0,158.85,11.03,24.73,7.28,1.98,-0.1,-0.59,0.7943949609652238,1.6021887159533075,0.8251493094438223,9.12,89.6,15.2,15.45,92.33,29.55,0
146512,2023.0,9.0,28.0,19.0,75.52,35.93,26.44,10.06,2.48,0.09,-1.3,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.42,38.17,6.87,29.77,37.0,20.0,0
139357,2023.0,7.0,25.0,9.0,5.17,77.85,12.95,5.51,-3.07,3.0,1.76,0.7943949609652238,1.6021887159533075,0.8251493094438223,22.6,17.73,34.82,56.7,14.75,15.12,0
105164,2022.0,7.0,29.0,19.0,139.84,71.85,33.46,7.76,1.28,-1.29,0.46,0.7943949609652238,1.6021887159533075,0.8251493094438223,9.93,52.23,6.78,2.35,35.18,29.27,0
71467,2021.0,8.0,27.0,18.0,147.99,8.73,31.09,18.98,2.42,-1.43,-2.76,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.42,24.93,7.42,41.48,66.12,58.03,0
149049,2023.0,10.0,31.0,16.0,42.89,45.07,25.47,5.48,0.91,-2.14,-0.99,0.7943949609652238,1.6021887159533075,0.8251493094438223,7.33,83.35,8.7,24.18,76.0,42.8,0
3299,2019.0,8.0,10.0,2.0,4.37,85.42,9.27,9.5,1.56,-1.9,4.96,0.7943949609652238,1.6021887159533075,0.8251493094438223,12.0,23.35,15.77,10.75,8.82,21.38,0
101374,2022.0,6.0,29.0,7.0,139.85,7.3,31.4,6.08,2.49,-0.54,1.01,0.7943949609652238,1.6021887159533075,0.8251493094438223,28.23,15.85,45.92,66.92,6.45,40.15,0
36269,2020.0,7.0,30.0,11.0,12.06,123.9,34.28,6.02,0.88,0.29,4.9,0.7943949609652238,1.6021887159533075,0.8251493094438223,54.08,19.0,18.7,39.1,24.12,19.73,0
144175,2023.0,9.0,10.0,4.0,29.38,63.62,14.12,5.58,1.72,-1.77,-0.41,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.8,6.08,11.75,15.68,5.67,8.22,0
8538,2019.0,10.0,4.0,9.0,22.31,57.28,20.85,17.25,-0.1,-0.17,0.57,0.7943949609652238,1.6021887159533075,0.8251493094438223,83.7,8.0,94.8,84.8,23.62,6.1,0
46510,2020.0,11.0,23.0,23.0,126.32,43.48,23.56,21.2,1.42,0.37,-1.84,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.4,76.17,6.98,5.17,116.65,49.48,0
91736,2022.0,3.0,21.0,17.0,106.91,17.36,25.8,8.45,2.34,-2.25,1.21,0.7943949609652238,1.6021887159533075,0.8251493094438223,38.0,16.18,27.65,11.47,101.28,105.42,0
45186,2020.0,11.0,9.0,23.0,165.4,28.6,31.96,8.53,3.69,-0.7,-1.43,0.7943949609652238,1.6021887159533075,0.8251493094438223,21.2,69.07,5.03,7.55,80.67,73.53,0
74016,2021.0,9.0,21.0,0.0,224.86,20.55,25.48,10.74,3.4,-2.11,-2.33,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.65,25.0,40.33,19.35,43.25,21.67,0
2641,2019.0,8.0,1.0,14.0,4.77,62.51,26.9,7.7,0.78,-2.05,-0.4,0.7943949609652238,1.6021887159533075,0.8251493094438223,23.32,45.77,18.05,26.18,64.8,19.15,0
48707,2020.0,12.0,14.0,8.0,138.22,6.99,41.89,6.12,2.38,-0.45,-1.93,1.2,0.37,3.22,85.68,34.77,16.62,69.6,22.83,17.5,0
147517,2023.0,10.0,14.0,2.0,39.57,50.18,28.56,11.12,-1.49,-0.92,-0.82,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.9,22.77,7.92,3.9,35.75,51.23,0
117183,2022.0,11.0,29.0,6.0,6.43,64.27,29.58,17.16,2.26,0.38,4.06,0.7943949609652238,1.6021887159533075,0.8251493094438223,39.72,25.77,5.65,18.93,54.9,260.65,0
150870,2023.0,11.0,16.0,21.0,10.83,58.5,27.07,21.39,-3.16,0.49,-0.69,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.42,91.55,6.6,2.8,52.52,28.55,0
49585,2020.0,12.0,27.0,20.0,155.91,15.16,34.59,6.49,-1.46,0.78,-1.8,0.7943949609652238,1.6021887159533075,0.8251493094438223,50.15,19.62,68.3,27.18,23.6,34.45,0
82236,2021.0,12.0,8.0,12.0,154.45,15.96,19.16,9.21,-0.57,0.14,-2.56,0.7943949609652238,1.6021887159533075,0.8251493094438223,14.62,104.5,76.45,57.02,18.5,32.05,0
152415,2023.0,11.0,30.0,15.0,1.37,183.42,29.53,12.25,1.54,0.1,-0.69,0.7943949609652238,1.6021887159533075,0.8251493094438223,19.65,19.4,2.83,8.6,35.52,25.12,0
60608,2021.0,5.0,4.0,13.0,185.78,18.41,33.58,8.94,1.89,-0.89,-1.45,0.7943949609652238,1.6021887159533075,0.8251493094438223,30.32,35.52,44.02,27.6,35.17,42.15,0
24198,2020.0,3.0,1.0,4.0,72.07,49.46,31.97,21.92,2.86,-1.1,-0.6,0.7943949609652238,1.6021887159533075,0.8251493094438223,30.88,38.6,37.25,27.3,45.78,24.2,0
112643,2022.0,10.0,11.0,5.0,5.45,106.89,23.45,20.95,-1.09,0.01,2.92,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.3,44.73,28.85,6.1,16.7,14.5,0
71717,2021.0,8.0,31.0,14.0,139.18,4.15,31.48,18.92,2.41,-2.4,-2.18,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.83,17.62,1.9,14.05,63.73,26.12,0
35961,2020.0,7.0,28.0,6.0,37.82,23.46,31.23,6.25,1.52,1.06,1.64,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.55,8.87,20.43,40.02,5.72,10.45,0
102632,2022.0,7.0,7.0,14.0,141.31,24.15,16.44,21.71,0.02,0.09,-1.59,0.7943949609652238,1.6021887159533075,0.8251493094438223,66.75,23.07,16.03,4.6,8.2,8.55,0
157854,2024.0,1.0,24.0,1.0,0.61,90.39,5.51,8.96,1.57,-1.79,3.37,0.7943949609652238,1.6021887159533075,0.8251493094438223,10.38,48.77,4.7,4.72,38.75,37.95,0
107,2019.0,7.0,11.0,2.0,1.07,101.51,15.49,19.64,-1.9,0.26,1.54,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.0,31.23,3.33,7.35,18.43,19.77,0
134127,2023.0,5.0,18.0,9.0,62.83,63.56,26.8,21.24,1.02,0.54,-0.71,0.7943949609652238,1.6021887159533075,0.8251493094438223,97.05,26.08,91.47,27.05,14.3,14.07,0
126614,2023.0,3.0,6.0,10.0,6.31,116.81,20.53,9.83,1.92,-1.08,2.97,0.7943949609652238,1.6021887159533075,0.8251493094438223,59.47,6.2,33.95,72.83,7.0,29.9,0
129026,2023.0,3.0,30.0,10.0,70.08,55.47,34.47,7.57,2.35,-1.06,1.81,0.7943949609652238,1.6021887159533075,0.8251493094438223,84.82,7.5,106.85,94.82,18.77,14.1,0
